source,review_id,0,developer_response_date,thumbs_up,language_code,country_code
App Store,2b4a4851-07b6-4887-a90c-b143779413b7,Best billing app I’ve had very easy to use,,,en,us
App Store,35ecbb69-e0c9-4ecf-96ca-213f454b89f0,Now i'm much more responsible for my spending. Thnx!,,,en,us
App Store,1e2eb0a9-804f-468a-8298-054c572d69ab,The perfect app for your wallet and accounts!,,,en,us
App Store,e5355d1d-c7f8-41fd-a562-b9aa284edb91,Getting pretty close to understanding my financial gaps and troubles,,,en,us
App Store,5eb29fae-ebea-455e-80b1-a0921c845b5b,Keeps me in tune with my credit,,,en,us
App Store,18dc0f14-2fea-4475-9043-e3ca63c210b1,Still the best app on my telephone,,,en,us
App Store,a05818de-db9f-464b-910a-88d3a5b96b98,"You, guys, made an excellent job",,,en,us
App Store,ea322419-bcfd-4ec9-b0d0-7e0571140f99,This is the one... Needs some improvements and extra staff but it's sooo good.,,,en,us
App Store,e43d9e38-7a33-4ca2-aacc-4c5d84eabc0e,Best app I’ve used to keep my finances straight!,,,en,us
App Store,9286bd75-fc27-4ef3-856e-6971dc4fcc93,"Not all banks or credit cards are supported by this app, therefore not all financial accounts can be added to your profile. Pointless, in the case. Downloaded and deleted the same day.",,,en,us
App Store,fc83a869-3b01-4a91-be5d-ed20d578d7ed,"App stopped working a little while ago. Transactions missed, doesn’t update anymore. Too bad",,,en,us
App Store,5a6c2750-f617-4b47-9208-f7812acfa936,Best install I've made. Love tracking money with this app,,,en,us
App Store,db0f45ed-e3b6-4e9a-8657-b0239df6492e,So far I cannot find an alternative for PocketGuard. That's how much I love it :),,,en,us
App Store,19b6c94c-4c5b-4393-ba28-9cf1891da343,User friendly and a breeze to use.,,,en,us
App Store,dff44a6e-8791-435f-b765-2c4afaeb315a,for keeping your finances organized!,,,en,us
App Store,7d62f304-2c07-480c-8f14-36bea3dfe4ec,Love the ability to add hashtags and check the custom reports.,,,en,us
App Store,3e3a9b2d-6d85-46dc-b5f5-7be94bbe2dec,"Amazing and useful, very simple and easy to use! ",,,en,us
App Store,5a925bb5-04b7-460f-bad0-08a698e5e85d,"great budgeting app, user-friendly and effective",,,en,us
App Store,6e2c5416-91c4-4563-ad67-f362586d2711,"Love that Pocket Guard started sending my weekly summary report, it's a great help for me",,,en,us
App Store,7c16495d-46f1-40c1-82cc-24cfe195427b,"While it makes sense to scroll and read that this app isn’t free. It makes so much more sense to crate the “in app” purchase option so people could know, it’s not a free app.",,,en,us
App Store,03493ae2-8616-45e9-ada4-6f3fa9da95bf,"As mentioned by others, connecting to accounts was literally impossible. Love the idea of this app, live the look, but couldn't even get started. Too bad so sad.",,,en,us
App Store,b68591a3-9a12-4af4-9dcc-d1de589f1059,I love Pocket Guard. Nothing comes close to how nice and effortless the budgeting is now.,,,en,us
App Store,73ed8ade-ccac-4fa4-9b8e-b82db57cc2ea,App would not connect to my accounts despite repeated verifications from my institution. Worked online but not for the app.,,,en,us
App Store,a57d4da0-1ba1-4c43-8629-ea5df914cc9b,A lot of bugs for months and now is reverting all old incomes and bills deleted. Contacted support and they are not interested to investigate. Very poor support and app! Premium canceled!,,,en,us
App Store,7f02a21b-139d-4cfa-bf03-c25f0f274440,New to the app try linking my online bank and keep saying aggregation error message and it make me mad cause I like the app concept,,,en,us
App Store,aaee5b72-e061-4100-9966-aa1738d9a260,"The idea is really good— capture regular spending (bills) and regular income (paycheck) and keep a running tally indicating progress toward saving. 

But the math is wrong! FAIL.",,,en,us
App Store,f95dcbff-860d-4c58-8e41-95121cfc7a55,"Works well, great app!",,,en,us
App Store,ed2af895-b869-47cb-92b3-7df7a4046171,Highly recommend,,,en,us
App Store,e1d7bd19-48c2-4cb2-861b-bb431dc0a431,Like that PocketGuard's autofilling transactions into categories and calculates the spendable money for you. Love it.,,,en,us
App Store,f3457504-619d-435b-b88f-5cab0a2bef28,Works great for my wife and I,,,en,us
App Store,30493c48-064b-423f-87f5-7ca1114e5903,Totally recommend the app.,,,en,us
App Store,0485ae01-a77b-46c0-b522-4d88d4e53ec8,It has and does all I need. Wonderful!,,,en,us
App Store,c0057a95-4baf-4fec-afd5-b6cf69dc1566,Wonderful money tracker for busy people,,,en,us
App Store,d9fa38ec-2d5a-4c1e-b56b-90e9bf1bad0d,Best application to see your flaws and bad financial habits. Pir,,,en,us
App Store,61961aa0-2b53-4127-90a1-4d833a65862b,Must have for everybody! Be money-wise,,,en,us
App Store,595f1411-c895-4cf6-9565-f718bad25fa5,"Smooth, simple and elegant",,,en,us
App Store,5d6307f0-c5dd-4816-ac12-f94e8d4c1621,Useful tool for my everyday spendings,,,en,us
App Store,958d8070-50e5-4e8f-a8a6-b1d8183906d9,A useful tool for my everyday life.,,,en,us
App Store,e8ff98ae-4609-4c55-a278-09693cc992da,This is an amazing app that fulfilled my needs perfectly.,,,en,us
App Store,6f25bdef-011c-4514-a132-9a421f62d309,Highly recommend!,,,en,us
App Store,ea282128-4466-476a-8c11-3b3c5d7c1337,"PocketGuard, I must admit, it's gorgeous! Great job, team.",,,en,us
App Store,16c30b1d-2ec7-4256-81c1-37e76cc798e5,Reliable app,,,en,us
App Store,e2e35746-f0c0-47dd-af7d-4e89f5f728e5,Use it everyday,,,en,us
App Store,e4d71ea6-a351-42dd-aa25-80a675a80503,Keeps me organized,,,en,us
App Store,66efa273-c8c2-4082-a74a-c1bceca85a60,"I just downloaded this app, doesn’t even link w Bank of America. Pretty much worthless if I can’t track my accounts…",,,en,us
App Store,5e380459-d8fb-4c68-8696-a0bce688dad7,It takes days to sync with my bank rendering it virtually useless. I’ve even gone in and synced under settings and it still doesn’t update.,,,en,us
App Store,81807313-e018-4fbc-97d5-fe373c2005c1,I rarely rate apps but this one is really worth it,,,en,us
App Store,b157eb9e-d9e2-4371-9a75-11629c4aa53d,"It's a pleasure to rate your app, well done, PocketGuard!",,,en,us
App Store,48ccd751-4380-4c6e-894a-2f993258868f,Lot of great features and very user friendly,,,en,us
App Store,424e87fa-ce70-4d1f-b825-ab5f6703528f,Its fun to see how you spend money,,,en,us
App Store,df5d411c-daa7-4bf8-ae3b-222dd6cdc723,Great app to see your finances in one place,,,en,us
App Store,e7c64879-6258-4cb2-b988-fcea40ec9067,"Nice, simple and yet very helpful budget app",,,en,us
App Store,72f4e238-4731-4596-9d77-71bff411f971,"Simple and straightfoeward application, nicely designed and clean.",,,en,us
App Store,158685a0-4131-4077-9b94-ed771872a2a4,I'm in love with this app! It helps me so much with my everyday life,,,en,us
App Store,f3ad7204-c8ae-409b-8caf-529c5ec9dc28,"No complications, functional and perfect for family budgeting",,,en,us
App Store,ff046c09-1b39-4166-940a-cff126d1b647,Personal financial adviser for daily needs.,,,en,us
App Store,32858273-f489-4690-a1f8-44eba47d3bed,"I downloaded the app but every account I try to, load times out. No way to use the app if none of my accounts will not load.",,,en,us
App Store,df2f26ee-5c4e-40dc-bd85-97d59ac27cdf,Also historical net worth is often wrong. Rest is great.,,,en,us
App Store,cdd68bc6-ddcb-482e-a22c-e0e6e8fa0053,My transactions have not updated since the last app update. I have sent 3 emails in the last week to no response.,,,en,us
App Store,3c7fa9f6-4740-46f4-a5d6-2d5b09b5b661,I am fortuned to find this app. Great one!,,,en,us
App Store,c970a77a-cbb8-4d1a-8aed-14698970abdb,My personal companion to help me be wiser with money,,,en,us
App Store,a7974f10-df34-4812-8373-1fbee175af1b,Excellent application for budgeting and tracking your expense,,,en,us
App Store,1d085196-c0ed-4aeb-9240-617f14dc24e6,Love seeing what I'm spending… hurts but helps!,,,en,us
App Store,648c22c7-cb24-4b0c-8ccb-ba88f66035f9,Like it very much!!,,,en,us
App Store,3f96156a-7dfb-40b7-b4be-9356be97fb8f,Very easy to learn and navigate around.,,,en,us
App Store,c4699851-1488-4fa6-8f7b-660dda5a24e7,"Simplistic design, easy to use. Spendings can be analysed visually in chart form. Best finance app",,,en,us
App Store,a4073d5a-f7fb-40b2-bfc0-04b555637954,I love this app! It really keeps me on track financially!,,,en,us
App Store,f26d09c3-38e2-4ca5-b3b6-e4d61a0a8811,Amazing app for keeping me on top of my finances.,,,en,us
App Store,ea967a76-e74b-43d2-b92e-4302158d6019,Can’t add external Chase account because the embedded browser window freezes. Makes app unusable.,,,en,us
App Store,da881a9d-929c-49f3-b3d9-86be5800eb02,Downloaded the app and wanted to try it out but it can’t even connect to my bank to get started. Disappointing,,,en,us
App Store,1df004d5-4cf9-4909-94e1-3f615cea7650,I love Pocket Guard. Nothing comes close to how nice and effortless the budgeting is now.,,,en,us
App Store,e580a4dd-78e7-4a5b-b940-7ce35ebc9dfc,Absolutely gorgeus! My appreciation.,,,en,us
App Store,3af207a1-3c46-4d7f-8a59-fe15edeef752,"PocketGuard is a great app. I like its simplicity, its features and its design. All good",,,en,us
App Store,a771d136-a215-4bff-8958-1fb94f606f5b,It's the best app to track spending for me,,,en,us
App Store,991fb705-4d0d-4cdb-b434-75a5cf1469f5,Pocket Guard makes budgeting more easy and fun,,,en,us
App Store,0d414b07-1473-459c-bd45-6de18441c3e9,"Easy to work, superb and sleek design, very functional",,,en,us
App Store,65f88624-2943-4340-a56d-ed94e7bfc2c9,Enjoy using this app,,,en,us
App Store,0be37dae-b839-4657-992e-c491c2ca6c8d,I like the app but i wanted to report an issue and get the app team’s attention. App crashes every time i try to access my spending limits.,,,en,us
App Store,9478881c-da29-4ca4-b610-91464c1dfe9a,It's awesome that the app urges you to save money,,,en,us
App Store,e23fe2d0-7c7b-412b-b45a-521ddc0b0287,The easiest financial app that I had. Great UI,,,en,us
App Store,9529c007-e420-480d-97d6-9f59533af1d0,"Yup, this is what I was looking for",,,en,us
App Store,c911663e-ab86-4840-b166-f87706df19c6,"This app is just miracle! How, please tell me HOW I lived without it earlier?",,,en,us
App Store,d90463c5-0d72-4d74-bf6a-21a1a68fa6bc,Simple way to keep an eye on your finances!,,,en,us
App Store,cfb927e7-27e5-476e-bd6c-8ac2e9848da4,For some reason My Citibank won’t connect. It’s unfortunate. I was willing to give this app a try.,,,en,us
App Store,d4ce21e1-35f8-4fd0-96bf-e3978b8b42f9,Nothing but a good user experience,,,en,us
App Store,f7e504e4-d973-4657-ae7e-5b67fc381256,Splendid spending tracker!,,,en,us
App Store,b281287a-decd-4200-b196-3e36d61b01d1,Helps me get my finances together,,,en,us
App Store,cfc743f9-c9a2-4772-9b55-3299721599c4,Keeps my finances in order,,,en,us
App Store,5645a702-a731-41e3-90d3-b4ee73dc838e,Don't see any negatives!,,,en,us
App Store,5d77f5e3-b0b4-44d5-9f0b-8adcc9041977,Fantastic app! Very excited to use it.,,,en,us
App Store,6c211992-21fc-4554-adab-9182a798dd58,"Stopped supporting my bank 😫😭😢

Can no longer use it .....",,,en,us
App Store,ded633a6-b76b-47be-9203-b58314445a5b,I love this app! All my finances in one place!,,,en,us
App Store,d5e67e14-7f8f-4a16-b123-82d32ded372d,Fell in love with it at the first glance. Really love how the app looks and works.,,,en,us
App Store,724f21e8-6871-448c-83f3-cd1777067b49,Everything's awesome. No issues whatsoever,,,en,us
App Store,323af532-05e9-43a8-9265-62b3803e1b97,App is pretty good and getting better,,,en,us
App Store,f64285c1-4b77-4d90-b6b7-baba7903c054,Wonderful,,,en,us
App Store,94c36746-dfeb-4d16-ab2d-8bb7ac79bb6f,"Need improvement, but still a very handy app.",,,en,us
App Store,494c0255-629e-40af-8cb8-69e8283e1db7,It doesn’t work with all institutions. Do not get the yearly subscription until you verify this works for you as they keep it if you cancel. Not cool.,,,en,us
App Store,123a0558-ee23-4523-aa85-fbc2d8ecf719,Very reliable app,,,en,us
App Store,a6f5b380-53c6-4515-bdeb-d8844156b131,Helps me tack my expenses and save a lot,,,en,us
App Store,bf12ea37-23ca-467d-8a01-05accc68fd1c,Cool budgeting features and great usability. It's probably the best finacial app I know,,,en,us
App Store,99646f05-7422-434b-8641-f8c3c4f96cfd,Helps me save money,,,en,us
App Store,eb7a8875-977a-4d60-8484-d6f19a1c7913,"They also send you unwanted emails, as many as they can! With no way to unsubscribe :)",,,en,us
App Store,8823db9e-2c73-4caa-b60e-94c0f60a19c3,Suitable for my needs.,,,en,us
App Store,9cc890d8-4c66-4edc-85d1-864dd8bea5e3,Showed me my spending habits and made me surprised.,,,en,us
App Store,1a9efcfc-da89-4925-9d59-c659bf948703,Thank you Pocket Guard! You have been good to me!,,,en,us
App Store,436fa55c-bf08-46e9-85b8-b1b466ddb9e4,"Awesome functionality, simplicity, and usefulness of this app",,,en,us
App Store,df24f22e-ee8a-4afe-8349-ec9a886cd422,This app helps me make better financial decisions,,,en,us
App Store,cd1e26c1-6931-46ba-a74a-d3120c72952d,"Intelligent tools, vivid graphs, great design, user-friendly.",,,en,us
App Store,72b465f2-ccc9-4aaa-adc7-87fed33949e7,Lit options and design. One of my favourite apps,,,en,us
App Store,ef51986d-515b-478a-a213-142c18555e55,I wish I could link my square cash app account,,,en,us
App Store,1ef50fbe-1a0c-4299-ba30-84b3cff600bf,I like this better than the Mint app.,,,en,us
App Store,bf6938db-53c2-49ed-ad7d-bf1591cdc272,"Excellent app for tracking money, love it",,,en,us
App Store,c013346f-d87e-4405-9361-3f5df8d42209,"Epic! Great app for budgeting, money tracking and saving up",,,en,us
App Store,0936b51f-ba5a-429f-ac4d-9529a5e6b61d,Helps me so much!,,,en,us
App Store,51bd3f04-68b8-4b21-8ed3-9335de3fed90,Best product ever!,,,en,us
App Store,57f111cc-ff0f-4226-ac53-7612b9885818,used to use the app about a year ago and now decided to try it again and gosh how it changed in a good way. good job guys,,,en,us
App Store,2540936e-da6d-4b73-b90f-67dd1c0ee5ed,Pocketguard is awesome and I can't imagine budgeting without it 😍,,,en,us
App Store,7e9755f7-9203-4a9c-9706-fb31ce4c97b9,I was looking forward to giving this a shot but I’m unable to even link my Ally Bank account so this app is essentially useless for me.,,,en,us
App Store,2eb74158-4b08-459f-8516-9896dfa35828,Some of my translation name is just not quoted currently,,,en,us
App Store,eb4ad723-e302-4616-96f6-5cd31809f1b7,Nice and eas-to-use app with lots of awesome features,,,en,us
App Store,2e5dc110-c8f2-46e5-abce-ebd0d09ec026,One of the best financial apps I ever used,,,en,us
App Store,97629748-eb0f-4a38-b8c4-3c75b9c6ffdc,Truly helpful tool!,,,en,us
App Store,d5566ac8-433c-4d6e-a816-cdd419a357fc,"Great app, just instal and you'll see!!",,,en,us
