source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,language_code,country_code
Google Play,d8a7a007-6e53-4ea0-be8d-8d980bb53f70,Mari Lee,,Decent. Needs work. A LOT of work. The refresh rate is ABYSMAL. It claims to refresh saying last refreshed at xx:xx but doesn't reflect incomes or purchases for days. It's horrible at finding similar recurring payments. I have 3 student loan payments and it automatically found 1 and teaching it the other two was difficult. It also didnt pick up my direct deposits across ANY of my accounts. I love some of the features. I'm gonna keep an eye on it and update on the future.,2,9,2021-03-08 15:01:14,"Hi Mari! If there are any transactions that are not synced with PocketGuard, please contact us at support@pocketguard.com and attach a screenshot from your online banking displaying missing transactions, so we could dig deeper into the issue. Besides that, PocketGuard detects and matches deposits with recurring income based on the merchant name.",2021-03-09 17:14:51,4.13,en,us
Google Play,5ab84971-bd33-4d3e-bf07-9f4b34f2ef88,Alicia Snider,,"One of my two accounts linked and although I LOVE how user-friendly this app is, it's not useful unless my Scotiabank account links - open to advice on how to make that happen ASAP!",2,0,2021-03-08 14:08:52,"Hi Alicia! Sorry for the inconvenience. Unfortunately, Scotiabank is blocking our attempts to sync your accounts. Please reach out to them and ask how you could allow aggregation for your accounts. Also, please email support@pocketguard.com, so we could file this case with our data aggregation provider. Hope for your understanding.",2021-03-09 17:08:02,4.13,en,us
Google Play,791a2266-e0eb-4f5e-879e-d2f205be6560,Michael Day,,"I've been trying for years to find the best expense tracking app. This is the best one I've ever tried! It's lacking a few critical features (multi-select of expenses, sometimes confusing merge of venmo/bank charges), as well as a few unintuitive design choices (e.g. finding where the income page is and viewing it against your expenses) Them fixing these in a timely manner will determine my willingness to pay for premium in the long term.",4,9,2021-03-07 04:16:48,"Hi Michael. We are currently working on the changing date option! As for multi-select of expenses, we would like to ask some additional questions, so would you kindly contact us at support@pocketguatd.com? By the way, you can view income against expenses on Overview - Net income.",2019-08-12 09:16:53,4.13,en,us
Google Play,24c6ad96-b07a-4edf-b20a-6cf3594b043a,Sai Srivastava Tumuluri,,"Team, I am a first user. Heard good reviews online but the app is unable to connect to accounts. Such bad start, need to remove app now. It's useless",1,0,2021-03-06 11:54:13,"Hi,
We are sorry for the inconvenience caused. Kindly share your concern along with the error screenshot at support@pocketguard.com for further assistance.",2021-12-16 20:01:17,4.13,en,us
Google Play,ade21dab-adc8-4d31-bb8f-56476be31964,James Tice,,Has helped me a ton to finally set up and stick to budgets!,5,0,2021-03-05 04:24:41,"Hi James! Thanks for choosing PocketGuard! We're so much excited you're enjoying PocketGuard. Please, let us know at support@pocketguard.com if you need help with anything in the app. Have a wonderful day!",2021-03-05 13:19:39,4.13,en,us
Google Play,288c5eb9-0178-4983-9f5c-d3e97ef5d9aa,Izell Hendrieth,,This app is great but has technical problems. It won't send me the 4 digit pin code I need to link my bank account. It may need an update.,3,0,2021-03-01 16:33:11,"Hi there! Sorry for the inconvenience. Please, contact us at support@pocketguard.com, so we could investigate your case and troubleshoot as soon as possible.",2021-03-02 16:56:27,4.13,en,us
Google Play,db50c31a-1bb1-4f18-a32a-3bb2363dd9ed,Vic Joyal,,"Love seeing all my transactions and balances in one place, love getting my bills lowered with the Billshark feature. This is really helping me to spend less and make sense of my bad money habits so I can fix them.",5,0,2021-03-01 02:05:49,Hi Vic! We're always working hard to improve the app. Thanks for your download and feedback.,2021-03-02 16:56:55,4.13,en,us
Google Play,f1e63a5d-4310-47a3-9e2e-947378bf6a63,Kyle Blackburn,,Started out great but then it stopped linking and displaying my transactions. I tried for over a week multiple times to contact support and no one ever got back to me. Finally I canceled. The next day someone from support contacted me and said their problem was resolved and after prying I got them to give me a free month. One month later they doubled their prices... hmm these guys don't even have their software or support really figured out and they are doubling their prices? I'm going elsewhere,1,7,2021-02-28 21:13:09,,,4.13,en,us
Google Play,13c83701-0711-4310-b663-ebe1537f311b,Mario Banuelos,,Good app I like it,4,0,2021-02-26 05:22:46,"Thanks for your support.
Hope you will enjoy all features: bill organizer, debt payoff planner, budget planner, and bill tracker!
",2021-12-16 20:02:29,4.13,en,us
Google Play,afb2817e-b2ff-404d-a41c-1b586b9f5902,Angelcake,,"Interface is too confusing. I wish they would provide full feature during the free trial, or a walk through of all the feature. From the limited experience from free trial, I don't think they allow you to change category of transactions.",3,0,2021-02-23 23:46:19,"Hi there! Thanks for your feedback. At the moment, we offer a weekly PocketGuard Plus subscription including a 7-day free trial. The Plus trial allows accessing all premium features such as changing categories, unlimited category budgets, etc. Please, contact us at support@pocketguard.com, so we could dig deeper into the issue and troubleshoot.",2021-02-24 12:36:28,,en,us
Google Play,d53dcc97-3795-440c-97e7-d0ff58dc48c1,MJ M,,"Just a stupid app. I used it for a whole a few years ago and stopped because it couldn't sync and had me log in constantly. Somehow many years later, the problem still exists and is arguably worse as it notifies me sync doesn't work but then I get some data from my bank??",2,0,2021-02-23 15:04:55,"Hi there! Sorry for the inconvenience. Please, contact us at support@pocketguard.com, so we could dig deeper into the issue and troubleshoot as soon as possible.",2021-02-23 16:23:14,3.8.4,en,us
Google Play,8de8671e-2744-491d-9f23-aaa4ec364fc9,Michael Fattizzo,,Best all round financial tracker,5,0,2021-02-22 23:35:37,"Hi Michael! We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at support@pocketguard.com. Have a wonderful day!",2021-02-23 12:19:46,4.12,en,us
Google Play,c98d6760-5ceb-41b6-b7f9-28fca4ede95d,Justin Ong,,The UX takes some getting used to but that's actually good because it has enough tools for flexibility with your budgeting needs. One suggestion I would add is the ability to manually change the category of pending expenses.,4,0,2021-02-22 21:48:47,"Hi Justin! Sometimes, pending transactions can be modified by your bank, so we'll not be able to match them with posted transactions, and hence - any edits will be lost. This is why editing pending transactions is not allowed in PocketGuard. Please, contact us at support@pocketguard.com and we'll send you a workaround on how you can handle this.",2021-02-23 12:19:15,4.12,en,us
Google Play,e98ee8d4-6ee7-46fe-8e5a-4bdfbed1da9e,Shannon Carroll Washington,,"I'm still trying to figure out all the workflows, but I think it does what I need it to do. Just wish there was a calendar view for forecasting purposes",3,0,2021-02-21 13:45:32,"Hi Shannon! Thanks for sharing. At the moment, we don't have an option to view forecasting purposes in a calendar view. However, I will pass your feedback to our team. Meanwhile, feel free to email us at support@pocketguard.com if you have other suggestions/feature requests or questions regarding the app. Have a great day!",2021-02-23 12:13:21,4.12,en,us
Google Play,4f900647-9c57-4aa2-94f6-5a1536468dea,Scott Hannah,,It keeps saying my IP address is suspicious. It won't even let me create a new account even when I deleted the app and reinstalled it.,1,0,2021-02-19 22:04:25,"Hi Chani! Sorry for the inconvenience. We are aware of this issue. Please, clear the cache and try again. This is supposed to fix the problem. Also, contact us at support@pocketguard.com in case of any concerns. Hope for your understanding.",2021-02-23 12:09:54,,en,us
Google Play,7839796d-c6d1-435d-bc98-052089618cbb,Daija Williams,,"Everything was going great the first week or so but my primary bank account couldn't sync up with the app and I tried multiple times for days until I finally contacted support. I gave support the information they needed and no one has gotten back to since then so I'm done 😒 you have to pay for all the good stuff anyways, not worth it!",1,3,2021-02-19 18:00:51,"Hi Daija! Sorry for the inconvenience. Our data aggregation provider is still working on the reported issue. Unfortunately, you have deleted your profile and hence - we are unable to resolve this. If you are still interested in the PocketGuard app, please, set up a new account, and connect your bank, so we could troubleshoot as soon as possible.",2021-02-23 12:08:28,4.12,en,us
Google Play,2c0452bb-8582-46eb-bd7c-e3f0f27967c0,GlassHalfPhil,,"This is the first budgeting app to successfully connect with my credit union app. So glad I can start automating my budgets. Also love the ""do not include in calculations"" button for each transaction. We use a credit card for all our purchases (points, baby!) and counting every purchase and every credit card payment would make it look like we're spending 2x as much as we are.",5,5,2021-02-18 22:10:41,"Hi there! Thanks for your love. If you have any questions, please contact us at support@pocketguard.com.",2021-02-23 12:02:52,4.12,en,us
Google Play,bcf9a6ef-4009-484e-98fa-72784e74f6b9,Daniel Nehring,,"Great overall application, I do think the user experience around budget vs upcoming bills could be improved but this is an incredibly useful app.",5,0,2021-02-17 20:49:51,Hi Daniel! We've forwarded your feedback to our developers. Thank you for taking out the time to send us your suggestions!,2021-02-18 12:22:16,4.12,en,us
Google Play,1cf10c26-470a-4be9-96f4-5d3b9828f706,Alex Silvas,,"Everything is working out after a solid month of use. However, I would LOVE an easy way to pay off credit card debt. I have a lot and am using this app to budget, so it would be great if it could track my progress and maybe predict a paid off date. That's the only reason this isn't a 5 star.",4,1,2021-02-17 17:23:21,"Hi Alex! Thanks for your feedback. We have already started working on the ""Debt pay off"" feature and will notify our customers once it would be available to use. Please, contact us at support@pockeguard.com in case you have any specific suggestions. Have a great day!",2021-02-18 12:27:32,4.12,en,us
